platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,top_keywords,competitors_mentioned,features_mentioned,mentions_competitor,mentions_pain_point
YouTube,UxHPolgPzG0,KDCollegePrep,UCfcFLchixXHmiZMwxcFtLiQ,5 Ways to Start Volunteering (Part 2/2),2023-04-05,8384,197,3,PT52S,https://youtube.com/watch?v=UxHPolgPzG0,volunteer opportunities for college apps,college admissions|college advice|college planning|college tips|community service,5 Ways to Start Volunteering (Part 2/2) #NationalVolunteerMonth #communityservice #collegeplanning #volunteering #collegeadmissions #collegetips #collegeadvice,438,5 Ways to Start Volunteering (Part 2/2),10414,0.0234971374045801,0.0003578244274809,False,39,7,False,False,0.1025641025641025,Nano,4,2,2023Q2,0.0,0.0,0.0,Neutral,start|volunteering,,,False,False
YouTube,kjM-cOs1JfM,Greg Langstaff,UCbqOFQ5u-ZiT6kgwo9viP2Q,Creating a 10/10 Resume for a High School Student: Samples and Instructions Included,2025-11-03,7651,70,2,PT7M15S,https://youtube.com/watch?v=kjM-cOs1JfM,how to build college resume high school,resume|resume tips|job search|high school|high school student,Writing the Perfect Resume as a High School Student: Samples and Instructions included || In this video I will show you how to create the BEST resume as a high school student! It's a simple 5 part for,36100,Creating a 10/10 Resume for a High School Student: Samples and Instructions Included,8391,0.0091491308325709,0.0002614037380734,False,84,13,False,False,0.0952380952380952,Mid,11,4,2025Q4,0.296,0.18,0.0,Positive,10|resume high|school student|student|resume,,,False,False
YouTube,UzO7eT14BHA,Thinque Prep,UCVw42wofn6zLDyRPWmPUvlw,Skip Extra APs—Do Activities That Actually Matter in College Apps,2025-07-13,7466,83,4,PT36S,https://youtube.com/watch?v=UzO7eT14BHA,volunteer opportunities for college apps,,"🚨 3 more AP exams or 3 months of real volunteer work?
The Perfect Score Tutor asks: why chase one more AP when you could be volunteering in a center that aligns with your future major?

Colleges want ",3870,Skip Extra APs—Do Activities That Actually Matter in College Apps,8376,0.0111170640235735,0.000535762121618,False,65,10,False,False,0.1692307692307692,Micro,7,3,2025Q3,0.0258,0.109,0.0,Neutral,apps|college apps|actually|activities|college,,,False,False
YouTube,g0z49ERdzKU,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,VOLUNTEER WORK CAN GET YOU REJECTED,2023-07-12,7185,116,10,PT32S,https://youtube.com/watch?v=g0z49ERdzKU,volunteer opportunities for college apps,,"VOLUNTEER WORK CAN GET YOU REJECTED. Unimpressive students with low initiative, think that wasting hundreds of hours carrying water or taking meaningless notes is impressive the Ivy League universitie",8870,VOLUNTEER WORK CAN GET YOU REJECTED,8545,0.0161447459986082,0.0013917884481558,False,35,6,False,False,0.8571428571428571,Micro,7,3,2023Q3,-0.5106,0.0,0.398,Negative,work|volunteer|rejected,,,False,False
YouTube,6HO0ALVYqGw,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Top 5 Places To Volunteer As A High School Student,2025-10-02,7071,256,4,PT1M17S,https://youtube.com/watch?v=6HO0ALVYqGw,volunteer opportunities for college apps,,"Volunteering consistently is not only beneficial for you and your community but also shows admissions officers your dedication and character. Choose something that matters to you and stick with it!

#",12700,Top 5 Places To Volunteer As A High School Student,9711,0.0362042143968321,0.0005656908499505,False,50,10,False,False,0.18,Mid,10,4,2025Q4,0.2023,0.205,0.0,Positive,volunteer high|places volunteer|places|school student|student,,,False,False
YouTube,5BaprlWWK8Y,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-03-10,7008,81,1,PT34S,https://youtube.com/watch?v=5BaprlWWK8Y,I got into Harvard here's how,,"I got into Harvard. Here’s how⬇️

I had a unique hobby, the admissions office knew me by name, and I had a competitive SAT score. 

Having a high SAT score is the bare minimum. It’ll prove to T20 coll",606,I got into Harvard,7838,0.0115582191780821,0.0001426940639269,False,18,4,False,False,0.1111111111111111,Nano,3,1,2026Q1,0.0,0.0,0.0,Neutral,got harvard|got|harvard,,,False,False
YouTube,5HoNM6RXGm4,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,High School Resume Do&#39;s and Don&#39;ts,2025-11-19,6804,147,0,PT22S,https://youtube.com/watch?v=5HoNM6RXGm4,how to build college resume high school,,"Quantify when you can and get specific! Whether you’re applying to college, scholarships, or summer programs, your resume can make a big difference. These tips will help you stand out for all the righ",12700,High School Resume Do&#39;s and Don&#39;ts,8274,0.0216049382716049,0.0,False,42,6,False,False,0.119047619047619,Mid,11,4,2025Q4,0.0,0.0,0.0,Neutral,39|don 39|don|school resume|resume,,,False,False
YouTube,rafh4f0V6So,The College Talk Show,UCkgP8EFosXCxtE2VaqLyhdg,How Admissions Officers Read Applications | The College Talk Show Episode 015,2026-01-01,5386,104,9,PT12M34S,https://youtube.com/watch?v=rafh4f0V6So,college admissions consultant review,,"What actually happens when an admissions officer sits down to read a college application?

In this episode of The College Talk Show, Chris Bell talks with Sawyer Earwood, a former admissions officer a",281,How Admissions Officers Read Applications | The College Talk Show Episode 015,6606,0.019309320460453,0.0016709988860007,False,77,12,False,False,0.1298701298701298,Nano,1,1,2026Q1,0.0,0.0,0.0,Neutral,read|officers|admissions officers|applications|admissions,,,False,False
YouTube,lCIWU-GEIdE,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do",2025-06-14,3607,108,6,PT8M34S,https://youtube.com/watch?v=lCIWU-GEIdE,I got into Harvard here's how,2025 law school admissions|2025 lsat|lsat unplugged|steve schwartz lsat,"📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://bit.ly/easylsat

📞 FREE Strategy Call: Unlock your custom LSAT game plan today! Spots are limited → https://www.",30800,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do",4807,0.0299417798724702,0.0016634322151372,False,71,15,False,False,0.1690140845070422,Mid,6,2,2025Q2,0.0,0.0,0.0,Neutral,wanted harvard|wanted|harvard law|exactly|law,,,False,False
YouTube,BUzhOObtANM,"Michael Minh Le, MD",UCLef5HUgY8QWDe9ZxFEklDw,Do Medical Schools Care About Volunteer Hours?,2024-09-17,3522,74,5,PT8M9S,https://youtube.com/watch?v=BUzhOObtANM,volunteer opportunities for college apps,#premed|#doctor|medical school|med school|medical student,"💌  Here are our best, always free, premed resources: https://bit.ly/3ZpU0G3

In this video, we answer the question: Do medical schools really care about volunteer hours? We'll dive into the importance",13500,Do Medical Schools Care About Volunteer Hours?,4362,0.0210107893242475,0.001419647927314,False,46,7,True,False,0.1521739130434782,Mid,9,3,2024Q3,0.4939,0.348,0.0,Positive,schools|medical|volunteer hours|hours|volunteer,,,False,False
YouTube,B_7qRnSLfLw,Yash Mittra - YMGrad,UCUeocvBLLnLEcd9ibFH18dw,I went to Harvard and here&#39;s what I learned,2025-11-05,2368,70,8,PT4M31S,https://youtube.com/watch?v=B_7qRnSLfLw,I got into Harvard here's how,LOR|MS in USA|BS in USA|Bachelors in US|Bachelors in USA,"Ever wondered how students get into Harvard University and pay absolutely nothing for tuition, housing, or even living costs?

Need complete help with your U.S. admissions or visa process? Chat with m",383000,I went to Harvard and here&#39;s what I learned,3228,0.0295608108108108,0.0033783783783783,False,47,9,False,False,0.0638297872340425,Macro,11,4,2025Q4,0.0,0.0,0.0,Neutral,39 learned|learned|39|harvard,,,False,False
YouTube,FdCa-E3hFt8,mbaMission,UCpA2K5bQWmLVQ3xcw-HCyqA,How to Answer the MIT Sloan Video Question,2025-02-16,2189,25,0,PT1M18S,https://youtube.com/watch?v=FdCa-E3hFt8,college admissions consultant review,business school|MBA application tips|MBA|business school admissions|business school application,"If you apply to MIT Sloan, you will be required to submit responses to two video questions as part of the application process. The prompt for the first question will be provided in advance, and you wi",14900,How to Answer the MIT Sloan Video Question,2439,0.0114207400639561,0.0,False,42,8,False,False,0.1904761904761904,Mid,2,1,2025Q1,0.0,0.0,0.0,Neutral,mit,,,False,False
YouTube,2LYgPnvTlEI,Get Schooled,UCCOZ90Rytxq6hlQSJtbrMSA,Online Volunteer Opportunities for Students 🚨,2024-01-24,2066,45,3,PT2M2S,https://youtube.com/watch?v=2LYgPnvTlEI,volunteer opportunities for college apps,Volunteer Opportunities|online volunteering|volunteer at home|volunteer online|get schooled,"Volunteering is a great way to unlock new opportunities! Check out our online volunteer opportunities for students and make a meaningful impact in your community. Boost your resume, strengthen your co",7570,Online Volunteer Opportunities for Students 🚨,2576,0.0217812197483059,0.0014520813165537,False,45,6,False,False,0.0888888888888888,Micro,1,1,2024Q1,0.3818,0.394,0.0,Positive,volunteer opportunities|opportunities|online|volunteer|students,,,False,False
YouTube,gZWW8hlye-w,Status Check with Spivey,UCA_Rbmm6gSV09dUwrnlBjyQ,The Hidden Secret to Law School Admissions,2025-06-05,2036,41,2,PT1M54S,https://youtube.com/watch?v=gZWW8hlye-w,college admissions consultant review,,Spivey Consulting Founder & CEO and former Vanderbilt and WashU Law admissions officer Mike Spivey the hidden factor that unites almost all applicants who punch way above their numbers in the law scho,7740,The Hidden Secret to Law School Admissions,2486,0.0201375245579567,0.0009823182711198,False,42,7,False,False,0.1428571428571428,Micro,6,2,2025Q2,0.0,0.0,0.0,Neutral,secret|law|admissions|school,,,False,False
YouTube,5T09nfrfu_Q,Dream Weave Stories,UCjLNMdYlssL8qRGSuTAa-dA,She Was Rejected by Every College – Then She Built,2025-05-17,1937,22,0,PT51S,https://youtube.com/watch?v=5T09nfrfu_Q,rejected from every college what I learned,inspirational story|never give up|emotional story|short animated story|from rejection to success,"🌟 Welcome to Dream Weave Stories 🌟
She applied to every college but faced rejection after rejection. Broken but not defeated she started teaching kids in her tiny room. What began as a simple act of k",8680,She Was Rejected by Every College – Then She Built,2157,0.0113577697470314,0.0,False,50,10,False,False,0.16,Micro,5,2,2025Q2,-0.5106,0.0,0.292,Negative,rejected college|rejected|college,,,False,False
YouTube,Yg7ct44mnvg,KJ Hardrict,UCXtrSd1_y6eeFgHLeZaGutQ,"Here are the essays that got me into Harvard, MIT, and Stanford",2024-02-26,1794,59,0,PT43S,https://youtube.com/watch?v=Yg7ct44mnvg,I got into Harvard here's how,,"Gain access to all 26 college supplemental essays that got me into top universities like Harvard, MIT, Princeton, and Stanford. 

Head over to http://www.aspirementors.tech/ebooks to receive 25% off A",115000,"Here are the essays that got me into Harvard, MIT, and Stanford",2384,0.0328874024526198,0.0,False,63,12,False,False,0.0952380952380952,Macro,2,1,2024Q1,0.0,0.0,0.0,Neutral,harvard mit|essays got|mit|essays|got harvard,,,False,False
YouTube,hXmxtAyh9Hs,Heritage Education Consultants Pvt Ltd,UCECTmFer6BLuPv9SCpLOUtA,Dr Talha shared his Mbbs Scholarship #admission reviews about our company - #MBBS #SCHOLARSHIPS,2023-09-17,1768,43,7,PT17S,https://youtube.com/watch?v=hXmxtAyh9Hs,college admissions consultant review,mbbs scholarships|mbbs scholarship|scholarships|mbbs scholarship for pakistani students|mbbs,"Our student M Talha from Sahiwal, Pakistan appleid for #Bachelors  #degree #MBBS on  #Scholarship in #china  for #September 2017 intake and have secured his admission. His scholarship covers complete ",682,Dr Talha shared his Mbbs Scholarship #admission reviews about our company - #MBBS #SCHOLARSHIPS,2338,0.0243212669683257,0.0039592760180995,False,95,14,False,False,0.2105263157894736,Nano,9,3,2023Q3,0.34,0.167,0.0,Positive,scholarships|admission,,,False,False
YouTube,zlYO-385rNA,Vanguard College Prep,UCrmhDVnqoHlAdAXTh88qTXw,This is how many volunteer hours you really need.,2023-10-20,1657,20,3,PT32S,https://youtube.com/watch?v=zlYO-385rNA,volunteer opportunities for college apps,colege|aplication|essay|writing|college,"Subscribe for more videos on test prep, college applications, and essay writing.

For more info on our services, check out https://vanguardcp.com/ or fill out our interest form at https://vanguardcp.c",169,This is how many volunteer hours you really need.,1917,0.012070006035003,0.0018105009052504,False,49,9,False,False,0.0204081632653061,Nano,10,4,2023Q4,0.0,0.0,0.0,Neutral,volunteer hours|need|hours|volunteer,,,False,False
YouTube,_W5kWVWbigg,Tiger Sisters,UCuNKFuZorp13-gyE66QFLRw,I Got Into Harvard and Stanford. Here’s the Playbook.,2026-03-10,1541,50,1,PT51S,https://youtube.com/watch?v=_W5kWVWbigg,I got into Harvard here's how,,,146000,I Got Into Harvard and Stanford. Here’s the Playbook.,2061,0.0324464633354964,0.0006489292667099,False,53,9,False,False,0.1320754716981132,Macro,3,1,2026Q1,0.0,0.0,0.0,Neutral,harvard stanford|got harvard|stanford|got|harvard,,,False,False
YouTube,Exu2yBNrUHU,StandOutSearch,UCQMut6e7MAfw2EY9FAiQLzw,Websites You Will Need to Build Your High School Resume #highschool #collegeadmissions,2026-01-21,1486,42,0,PT39S,https://youtube.com/watch?v=Exu2yBNrUHU,how to build college resume high school,,,261,Websites You Will Need to Build Your High School Resume #highschool #collegeadmissions,1906,0.0282637954239569,0.0,False,86,12,False,False,0.1046511627906976,Nano,1,1,2026Q1,0.0,0.0,0.0,Neutral,highschool|need|school resume|build|collegeadmissions,,,False,False
YouTube,Nrq9pTCQPhU,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,Elite colleges are NOT impressed by thousands of volunteer hours,2023-05-02,1480,30,0,PT36S,https://youtube.com/watch?v=Nrq9pTCQPhU,volunteer opportunities for college apps,,"Elite colleges are NOT impressed by thousands of volunteer hours. Instead focus on doing things that are high impact. You want to help one person a lot, or a lot of people a little bit. But it better ",8870,Elite colleges are NOT impressed by thousands of volunteer hours,1780,0.0202702702702702,0.0,False,64,10,False,False,0.0625,Micro,5,2,2023Q2,-0.3724,0.0,0.221,Negative,volunteer hours|hours|colleges|volunteer,,,False,False
YouTube,rKsML0wIgAk,Ask Dr. Hoffman,UCKPxmDKIwzm-4sP-CaJMxoQ,Should You Hire a College Admissions Consultant?,2026-02-21,1344,28,1,PT14M12S,https://youtube.com/watch?v=rKsML0wIgAk,college admissions consultant review,Counseling for college admissions|college admissions consultant|independent college counselor|college admissions course for parents|selective college admissions help,"Do you need counseling for college admissions? Should you hire a college admissions consultant? In this video, I explain when families might benefit from support and provide a full overview of my serv",3870,Should You Hire a College Admissions Consultant?,1644,0.0208333333333333,0.0007440476190476,False,48,7,True,False,0.125,Micro,2,1,2026Q1,0.0,0.0,0.0,Neutral,college admissions|admissions|college,,,False,False
YouTube,ePaoaDFfjVo,신박 김선생 [미국 대학 입시의 모든것],UCvAG5JHhGScP-Mlt0qq09Yw,Using Volunteer Experience in College Applications,2025-10-15,1316,15,1,PT1M30S,https://youtube.com/watch?v=ePaoaDFfjVo,volunteer opportunities for college apps,미국대학|SAT|에세이|장학금|Scholarship,"📺 College Admissions Portfolio | 합격생 포트폴리오 공개
https://youtu.be/9UHrkGhyGgM",2360,Using Volunteer Experience in College Applications,1486,0.0113981762917933,0.0007598784194528,False,50,6,False,False,0.1,Micro,10,4,2025Q4,0.0,0.0,0.0,Neutral,college applications|experience|applications|volunteer|college,,,False,False
YouTube,vmo0Sy6l_p4,Solomon Admissions Consulting,UC7XHzRS394_wUivW39kAuDg,Solomon Admissions Consulting Review - Avery,2024-06-17,1299,4,0,PT2M45S,https://youtube.com/watch?v=vmo0Sy6l_p4,college admissions consultant review,,"In this testimonial, Avery shares her positive experience with Solomon Admissions Consulting. As a recent graduate of Granite Bay High School, Avery discusses how Solomon Admissions helped her navigat",6760,Solomon Admissions Consulting Review - Avery,1339,0.0030792917628945,0.0,False,44,6,False,False,0.1136363636363636,Micro,6,2,2024Q2,0.0,0.0,0.0,Neutral,review|admissions,,,False,False
YouTube,5kUGwDNwqIg,StandOutSearch,UCQMut6e7MAfw2EY9FAiQLzw,How (Not) to Get Rejected From Every College #collegeadmissions #highschool,2025-11-29,1257,47,3,PT36S,https://youtube.com/watch?v=5kUGwDNwqIg,rejected from every college what I learned,,,261,How (Not) to Get Rejected From Every College #collegeadmissions #highschool,1787,0.0373906125696101,0.0023866348448687,False,75,10,False,False,0.0933333333333333,Nano,11,4,2025Q4,-0.5106,0.0,0.268,Negative,highschool|college collegeadmissions|rejected college|collegeadmissions|rejected,,,False,False
YouTube,LHgILdBDQak,Medical School HQ,UCJlELUnbG72fzxcHEWZqiHQ,"🤔 Volunteering, work experience, or shadowing—which matters more?🩺 #premedadvice  #premedtips",2025-01-30,1113,40,3,PT1M53S,https://youtube.com/watch?v=LHgILdBDQak,volunteer opportunities for college apps,,"During Premed Office Hours, Dr. Gray breaks down the real difference between these experiences and how they impact your med school application! 📋✨
📍 Key Insights from Dr. Gray:
🔍 Shadowing: Passive ob",70900,"🤔 Volunteering, work experience, or shadowing—which matters more?🩺 #premedadvice #premedtips",1573,0.0359389038634321,0.0026954177897574,False,92,10,True,False,0.0108695652173913,Mid,1,1,2025Q1,0.0258,0.121,0.0,Neutral,work|volunteering|experience,,,False,False
YouTube,4NtBoQd0kvU,Rhea Ratra ,UClrs-YOyK9N6tRSR0KhYsWA,Volunteering is not Profile Building,2026-03-06,1043,11,0,PT1M4S,https://youtube.com/watch?v=4NtBoQd0kvU,volunteer opportunities for college apps,,"Comment 'LIST' now!

Indian parents, I need to say this. Volunteering is not profile building.

Your child signed up for three NGOs, collected certificates, and can't remember what any of them do. Adm",1010,Volunteering is not Profile Building,1153,0.0105465004793863,0.0,False,36,5,False,False,0.0833333333333333,Micro,3,1,2026Q1,0.0,0.0,0.0,Neutral,building|profile|volunteering,,,False,False
YouTube,500Ti2yl2Xc,Just A Cup,UCtcfOwJrFwH42zUv3WeskaA,Harvard at 18?! Here’s What No One Told Me,2025-07-23,1035,0,0,PT19S,https://youtube.com/watch?v=500Ti2yl2Xc,I got into Harvard here's how,Harvard student story|college at 18|Ivy League success|Harvard journey|student motivation,Harvard at 18?! Here’s What No One Told Me || An 18-year-old gets into Harvard — and what follows is beyond anything they expected. This short shares a glimpse into how the world’s most prestigious un,1550,Harvard at 18?! Here’s What No One Told Me,1035,0.0,0.0,False,42,9,True,True,0.1666666666666666,Micro,7,3,2025Q3,-0.3595,0.0,0.238,Negative,harvard,,,False,False
YouTube,rIMFCZGJiFQ,Get Into a Top College,UCt5ppaRsM8sF3E1EHnjaR8w,Harvard Grad Solved Every ACT Math Question Since 1996 (Here&#39;s What He Learned),2025-12-04,934,9,0,PT32S,https://youtube.com/watch?v=rIMFCZGJiFQ,I got into Harvard here's how,,"Harvard alum solved every ACT math question since 1996 💀 500 pages of pure grind⁣
⁣
ACT math coach breaks down why repetition beats everything else⁣
⁣
#ACTprep #ACTmath #collegeadmissions #testprep #h",34,Harvard Grad Solved Every ACT Math Question Since 1996 (Here&#39;s What He Learned),1024,0.0096359743040685,0.0,False,83,13,False,False,0.1686746987951807,Nano,12,4,2025Q4,0.2732,0.149,0.0,Positive,39 learned|learned|39|harvard,,,False,False
YouTube,tUA4AZe8rlM,Siddhant BR01 ,UCUW0NL4EryTB6ikBiSrwyFw,How to Build a Strong Resume in High School That #StudentResume,2026-03-08,895,0,0,PT1M9S,https://youtube.com/watch?v=tUA4AZe8rlM,how to build college resume high school,high school resume|resume tips for students|build a resume in high school|college application resume|scholarship resume tips,"Are you a high school student wondering how to make your resume stand out? In this video, we break down exactly how to build a strong high school resume that grabs attention from colleges, scholarship",460,How to Build a Strong Resume in High School That #StudentResume,895,0.0,0.0,False,63,11,False,False,0.1428571428571428,Nano,3,1,2026Q1,0.5106,0.268,0.0,Positive,resume high|build|resume|high school|high,,,False,False
YouTube,auFa3GxX9V4,KJ Hardrict,UCXtrSd1_y6eeFgHLeZaGutQ,🚨Here’s how mentorship got me into MIT and Harvard… Let me help you unlock your potential,2023-11-30,891,60,28,PT56S,https://youtube.com/watch?v=auFa3GxX9V4,I got into Harvard here's how,Career success|College admissions|Engineering|Harvard|MIT,"Here’s how mentorship got me into MIT, Harvard, Stanford, and beyond… Watch until the end to see how I can help mentor you or a loved one to unlock your true potential. We help individuals craft and r",115000,🚨Here’s how mentorship got me into MIT and Harvard... Let me help you unlock your potential,2051,0.0673400673400673,0.031425364758698,False,91,16,False,False,0.0659340659340659,Macro,11,4,2023Q4,0.4019,0.153,0.0,Positive,help|got mit|mit|got|harvard,,,False,False
YouTube,C2PqUDlHHQk,Command Education,UCzl1G3ty_y0bj3lmUEERl8Q,How to pick a heartwarming volunteer opportunity that also impressive the Ivy League Colleges!,2024-04-28,859,14,4,PT1M,https://youtube.com/watch?v=C2PqUDlHHQk,volunteer opportunities for college apps,,"giving back is so good for your personal development, your local community, and your college applications. Make sure you pick correctly! + stay tuned for pt. 2 #collegeadmissionsprocess #duke #tutorin",896,How to pick a heartwarming volunteer opportunity that also impressive the Ivy League Colleges!,1079,0.0162980209545983,0.0046565774155995,False,94,14,False,True,0.0425531914893617,Nano,4,2,2024Q2,0.8588,0.487,0.0,Positive,league|ivy league|ivy|colleges|volunteer,,,False,False
YouTube,at1d-p_dcwI,Admission Unlocked,UCJG5JJJUy1m5BqC2Xh2nPjg,The Impact of Gap Year Experiences on College Readiness,2025-06-13,855,4,0,PT55S,https://youtube.com/watch?v=at1d-p_dcwI,volunteer opportunities for college apps,#Shorts,"Explore how enriching gap year experiences can significantly enhance college readiness and application success.

#GapYear #CollegePreparation #PersonalGrowth #HighSchoolGraduates #LifeExperiences #Tra",7,The Impact of Gap Year Experiences on College Readiness,895,0.0046783625730994,0.0,False,55,9,False,False,0.1272727272727272,Nano,6,2,2025Q2,0.25,0.2,0.0,Positive,college,,,False,False
YouTube,7ib9pFIkp-0,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-03-30,832,3,0,PT26S,https://youtube.com/watch?v=7ib9pFIkp-0,I got into Harvard here's how,,I got into Harvard. I scored 1580. Here’s how⬇️ I used Whiz to score 1500+ on the SAT in half as much time as my friends. Here’s why it worked so well👇 ⚡ AI study plan that adapts to your weak spots a,606,I got into Harvard,862,0.0036057692307692,0.0,False,18,4,False,False,0.1111111111111111,Nano,3,1,2026Q1,0.0,0.0,0.0,Neutral,got harvard|got|harvard,,,False,False
YouTube,WsWXNRXO_X0,College Depot,UCeyjzJCT_bpprAkrcM_pr5A,Find volunteer opportunities #college #collegeplanning #university #collegeprep,2023-05-11,823,13,1,PT6S,https://youtube.com/watch?v=WsWXNRXO_X0,volunteer opportunities for college apps,,,290,Find volunteer opportunities #college #collegeplanning #university #collegeprep,973,0.0157958687727825,0.0012150668286755,False,79,7,False,False,0.0126582278481012,Nano,5,2,2023Q2,0.3818,0.302,0.0,Positive,volunteer opportunities|opportunities|volunteer|university|college,,,False,False
YouTube,qQ2SZBQ7M8o,Your Student Supporter,UCa-tKTY6N1DbBKocaWXsjtQ,NEVER get rejected from another job/internship after learning this. #tips #internship #college #life,2024-05-13,817,22,5,PT43S,https://youtube.com/watch?v=qQ2SZBQ7M8o,rejected from every college what I learned,,,1130,NEVER get rejected from another job/internship after learning this. #tips #internship #college #life,1137,0.0269277845777233,0.0061199510403916,False,100,13,False,False,0.05,Micro,5,2,2024Q2,0.4023,0.184,0.0,Positive,internship|life|job|tips|rejected,,,False,False
YouTube,0GfZd-vmLlU,Whiz,UCA3duc37MafLLa1VFaJlpPw,I aced the SAT and got into Harvard,2026-04-01,681,5,2,PT33S,https://youtube.com/watch?v=0GfZd-vmLlU,I got into Harvard here's how,,"I aced the SAT and got into Harvard. Here’s how⬇️

I used Whiz to score 1500+ on the SAT in half as much time as my friends. 

Here’s why it worked so well👇
⚡ AI study plan that adapts to your weak sp",606,I aced the SAT and got into Harvard,771,0.0073421439060205,0.0029368575624082,False,35,8,False,False,0.1428571428571428,Nano,4,2,2026Q2,0.0,0.0,0.0,Neutral,sat|got harvard|got|harvard,,,False,False
YouTube,TaBKIFlN39I,Whiz,UCA3duc37MafLLa1VFaJlpPw,"Yes, I got into Harvard",2026-02-25,673,3,0,PT33S,https://youtube.com/watch?v=TaBKIFlN39I,I got into Harvard here's how,,"Yes, I got into Harvard. Here’s how I did it⬇️

I scored near PERFECT on the SAT. This wasn’t the only reason I got in but it did prove that I was academically qualified. 

You need a 1500+ SAT score ",606,"Yes, I got into Harvard",703,0.0044576523031203,0.0,False,23,5,False,False,0.1304347826086956,Nano,2,1,2026Q1,0.4019,0.474,0.0,Positive,yes|got harvard|got|harvard,,,False,False
YouTube,PwJG56h6irA,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do (FULL BLUEPRINT)",2025-07-11,664,20,4,PT8M34S,https://youtube.com/watch?v=PwJG56h6irA,I got into Harvard here's how,lsat blog|lsac|best lsat book|lsat book|khan academy lsat,"🚀 Free LSAT Tutoring Lesson — 30 minutes, 1-on-1, zero cost. 👉 https://swiy.co/PwJG56h6irA

📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://swiy.co/PwJG56h6irA-",30800,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do (FULL BLUEPRINT)",944,0.0301204819277108,0.0060240963855421,False,88,17,False,False,0.2840909090909091,Mid,7,3,2025Q3,0.0,0.0,0.0,Neutral,wanted harvard|wanted|harvard law|blueprint|law,,,False,False
YouTube,b_gZQndZyBg,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-02-23,664,19,0,PT13S,https://youtube.com/watch?v=b_gZQndZyBg,I got into Harvard here's how,,"I got into Harvard. Here’s my secret👇

I also got into Yale, Princeton, WashU full ride, and BU full ride.

One reason why is because I scored 1590 on the SAT. My secret is that I used Whiz’s AI tutor",606,I got into Harvard,854,0.0286144578313253,0.0,False,18,4,False,False,0.1111111111111111,Nano,2,1,2026Q1,0.0,0.0,0.0,Neutral,got harvard|got|harvard,,,False,False
YouTube,C5Kx4837Jow,Crimson Education,UC_f7C43GUWhif5_yPsamdfA,Here&#39;s What REAL Crimson Students Do to Get into Harvard,2024-11-21,646,9,1,PT1M19S,https://youtube.com/watch?v=C5Kx4837Jow,I got into Harvard here's how,Crimson Education|Harvard University|MIT|Stanford|Yale,"🎓Want to go to a Top University? Talk to Crimson's Academic Advisors today: https://rb.gy/5z4n20

🌟 If you're ready to turn your college dreams into reality, visit Crimson Education➔ www.crimsoneducat",229000,Here&#39;s What REAL Crimson Students Do to Get into Harvard,756,0.0139318885448916,0.001547987616099,False,60,10,False,False,0.1833333333333333,Macro,11,4,2024Q4,0.0,0.0,0.0,Neutral,students|39|harvard,,,False,False
YouTube,6OlkH3KXjAc,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2026, Here’s Exactly What I’d Do (FULL BLUEPRINT)",2025-12-14,606,10,2,PT27M1S,https://youtube.com/watch?v=6OlkH3KXjAc,I got into Harvard here's how,lsat blog|lsac|best lsat book|lsat book|khan academy lsat,"🚀 Free LSAT Tutoring Lesson — 1-on-1, zero cost. 👉 https://swiy.co/6OlkH3KXjAc

📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://swiy.co/6OlkH3KXjAc-1

🔔 Subscri",30800,"If I Wanted to Get Into Harvard Law in 2026, Here’s Exactly What I’d Do (FULL BLUEPRINT)",746,0.0165016501650165,0.0033003300330033,False,88,17,False,False,0.2840909090909091,Mid,12,4,2025Q4,0.0,0.0,0.0,Neutral,wanted harvard|wanted|harvard law|blueprint|law,,,False,False
