platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean,engagement_score,like_ratio,comment_ratio,is_viral,title_length,title_word_count,has_question,has_exclamation,title_caps_ratio,creator_tier,month,quarter,year_quarter
YouTube,4Cz31vcKnic,Dr. Kalahasthi Youth Trainer,UC0Ru82yFKnJCmSmXRsytimA,Ultimate Guide:Applying for Certificates from Andhra University|How to apply Certificates in online,2024-11-09,10325,182,67,PT14M41S,https://youtube.com/watch?v=4Cz31vcKnic,college application timeline guide,Andhra University document process|How to apply for Andhra University certificates|Andhra University official documents|Certificate request Andhra University|Andhra University online portal,"#andhra university #certificates #kallhesthifacts #drkalahasthiyouthtrainer 

Description:

Are you a recent graduate or an alumnus of Andhra University looking to get your certificates? This step-by-",19600,Ultimate Guide:Applying for Certificates from Andhra University|How to apply Certificates in online,13485,0.017627118644067796,0.0064891041162227605,False,99,12,False,False,0.08080808080808081,Mid,11,4,2024Q4
YouTube,JqeBoE2UIB8,Uzair Ali,UCO0ZTCA4jBmonSSZTdzyzng,Step-by-Step Guide to University of Stuttgart Application (No Application Fee!),2023-12-14,10312,186,63,PT15M40S,https://youtube.com/watch?v=JqeBoE2UIB8,college application timeline guide,university of stuttgart|application process|study in germany|free application|international students,"free application university application: https://www.youtube.com/watch?v=l2qnnV7UHGw&list=PL7xDM0o8kwz2vtgr2yHIkj4NbF-07L_oI

Portal link : https://campus.uni-stuttgart.de/cusonline/ee/ui/ca2/app/desk",543,Step-by-Step Guide to University of Stuttgart Application (No Application Fee!),13432,0.01803723816912335,0.0061093871217998445,False,79,10,False,True,0.11392405063291139,Nano,12,4,2023Q4
YouTube,3D1njQmIXMw,Sehar Mehmood ,UCVN12FQR5TueCZMO0kHr7tQ,Complete Guide to Sweden Student Visa &amp; University Application | Step-by-Step Process,2025-11-16,10300,420,183,PT16M2S,https://youtube.com/watch?v=3D1njQmIXMw,college application timeline guide,,"In this video, I share a complete step-by-step guide on how to apply for a Sweden student visa, from choosing your master’s program to submitting your residence permit application. I walk you through ",801,Complete Guide to Sweden Student Visa &amp; University Application | Step-by-Step Process,18160,0.040776699029126215,0.017766990291262136,False,89,12,False,False,0.11235955056179775,Nano,11,4,2025Q4
YouTube,MIiNLaJf3Ws,Crimson Education,UC_f7C43GUWhif5_yPsamdfA,Advice From a Former College Admissions Officer: &#39;Be as Authentic as Possible&#39; #crimsoneducation,2023-09-26,10282,197,0,PT21S,https://youtube.com/watch?v=MIiNLaJf3Ws,college admissions consultant review,,Get accepted to your dream university! Gather a collection of insights into world class education and career pathways. Crimson Education is changing the way we experience personalised education. With ,229000,Advice From a Former College Admissions Officer: &#39;Be as Authentic as Possible&#39; #crimsoneducation,12252,0.019159696557090062,0.0,False,104,13,False,False,0.08653846153846154,Macro,9,3,2023Q3
YouTube,IWMFt__VUbg,Mudasir Abbas,UC455Y42rb5Zn5biMgDG50zw,Applying at Austrian University (Complete guide),2024-07-27,10163,272,101,PT4M44S,https://youtube.com/watch?v=IWMFt__VUbg,college application timeline guide,,"Applying for a master's program at an Austrian university involves several steps. Here’s a comprehensive guide:

### 1. **Research Programs and Universities**
   - **Identify Your Area of Interest**: ",1600,Applying at Austrian University (Complete guide),14903,0.02676375086096625,0.009938010429991144,False,48,6,False,False,0.08333333333333333,Micro,7,3,2024Q3
YouTube,wOTyKAA1Ris,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,VOLUNTEER HOURS ARE A WASTE OF TIME,2023-08-30,10003,177,9,PT36S,https://youtube.com/watch?v=wOTyKAA1Ris,volunteer opportunities for college apps,,"VOLUNTEER HOURS ARE A WASTE OF TIME. Ivy League colleges do not judge your volunteer work, based on how many hours you spent, they care about the initiative that you took in the impact that you made. ",8870,VOLUNTEER HOURS ARE A WASTE OF TIME,11953,0.017694691592522245,0.0008997300809757073,False,35,7,False,False,0.8285714285714286,Micro,8,3,2023Q3
YouTube,-qdMuD2Vn_M,Resume․io,UCa6po2Sg79y8adBPQpDPMGw,Learn how to write a high school resume (with examples)!,2024-07-04,8955,45,8,PT3M38S,https://youtube.com/watch?v=-qdMuD2Vn_M,how to build college resume high school,high school student resume|high school resume examples|high school sample resume|high school resume|writing resume,"Supercharge your chances of a college offer with a well-written high school resume! 📝 Our host, Anna, makes it a piece of cake to write a resume for high school students, like you. Follow along as she",4540,Learn how to write a high school resume (with examples)!,9565,0.005025125628140704,0.0008933556672250139,False,56,10,False,True,0.017857142857142856,Micro,7,3,2024Q3
YouTube,ndbRqSFmUVo,Vanguard College Prep,UCrmhDVnqoHlAdAXTh88qTXw,How Many Community Service Hours Do I Need to Get Into College?,2023-08-14,8893,170,13,PT32S,https://youtube.com/watch?v=ndbRqSFmUVo,volunteer opportunities for college apps,colege|aplication|essay|writing|college,"Subscribe for more videos on test prep, college applications, and essay writing.

For more info on our services, check out https://vanguardcp.com/ or fill out our interest form at https://vanguardcp.c",169,How Many Community Service Hours Do I Need to Get Into College?,10853,0.019116158776565837,0.00146182390644327,False,63,12,True,False,0.1746031746031746,Nano,8,3,2023Q3
YouTube,UxHPolgPzG0,KDCollegePrep,UCfcFLchixXHmiZMwxcFtLiQ,5 Ways to Start Volunteering (Part 2/2),2023-04-05,8384,197,3,PT52S,https://youtube.com/watch?v=UxHPolgPzG0,volunteer opportunities for college apps,college admissions|college advice|college planning|college tips|community service,5 Ways to Start Volunteering (Part 2/2) #NationalVolunteerMonth #communityservice #collegeplanning #volunteering #collegeadmissions #collegetips #collegeadvice,438,5 Ways to Start Volunteering (Part 2/2),10414,0.023497137404580152,0.00035782442748091603,False,39,7,False,False,0.10256410256410256,Nano,4,2,2023Q2
YouTube,kjM-cOs1JfM,Greg Langstaff,UCbqOFQ5u-ZiT6kgwo9viP2Q,Creating a 10/10 Resume for a High School Student: Samples and Instructions Included,2025-11-03,7651,70,2,PT7M15S,https://youtube.com/watch?v=kjM-cOs1JfM,how to build college resume high school,resume|resume tips|job search|high school|high school student,Writing the Perfect Resume as a High School Student: Samples and Instructions included || In this video I will show you how to create the BEST resume as a high school student! It's a simple 5 part for,36100,Creating a 10/10 Resume for a High School Student: Samples and Instructions Included,8391,0.009149130832570906,0.00026140373807345446,False,84,13,False,False,0.09523809523809523,Mid,11,4,2025Q4
YouTube,UzO7eT14BHA,Thinque Prep,UCVw42wofn6zLDyRPWmPUvlw,Skip Extra APs—Do Activities That Actually Matter in College Apps,2025-07-13,7466,83,4,PT36S,https://youtube.com/watch?v=UzO7eT14BHA,volunteer opportunities for college apps,,"🚨 3 more AP exams or 3 months of real volunteer work?
The Perfect Score Tutor asks: why chase one more AP when you could be volunteering in a center that aligns with your future major?

Colleges want ",3870,Skip Extra APs—Do Activities That Actually Matter in College Apps,8376,0.011117064023573533,0.0005357621216180017,False,65,10,False,False,0.16923076923076924,Micro,7,3,2025Q3
YouTube,g0z49ERdzKU,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,VOLUNTEER WORK CAN GET YOU REJECTED,2023-07-12,7185,116,10,PT32S,https://youtube.com/watch?v=g0z49ERdzKU,volunteer opportunities for college apps,,"VOLUNTEER WORK CAN GET YOU REJECTED. Unimpressive students with low initiative, think that wasting hundreds of hours carrying water or taking meaningless notes is impressive the Ivy League universitie",8870,VOLUNTEER WORK CAN GET YOU REJECTED,8545,0.016144745998608212,0.0013917884481558804,False,35,6,False,False,0.8571428571428571,Micro,7,3,2023Q3
YouTube,6HO0ALVYqGw,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,Top 5 Places To Volunteer As A High School Student,2025-10-02,7071,256,4,PT1M17S,https://youtube.com/watch?v=6HO0ALVYqGw,volunteer opportunities for college apps,,"Volunteering consistently is not only beneficial for you and your community but also shows admissions officers your dedication and character. Choose something that matters to you and stick with it!

#",12700,Top 5 Places To Volunteer As A High School Student,9711,0.03620421439683213,0.000565690849950502,False,50,10,False,False,0.18,Mid,10,4,2025Q4
YouTube,5BaprlWWK8Y,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-03-10,7008,81,1,PT34S,https://youtube.com/watch?v=5BaprlWWK8Y,I got into Harvard here's how,,"I got into Harvard. Here’s how⬇️

I had a unique hobby, the admissions office knew me by name, and I had a competitive SAT score. 

Having a high SAT score is the bare minimum. It’ll prove to T20 coll",606,I got into Harvard,7838,0.011558219178082191,0.00014269406392694063,False,18,4,False,False,0.1111111111111111,Nano,3,1,2026Q1
YouTube,5HoNM6RXGm4,Niche: The College Search App,UCdp-NoQfCh8lbfrnY-adb_g,High School Resume Do&#39;s and Don&#39;ts,2025-11-19,6804,147,0,PT22S,https://youtube.com/watch?v=5HoNM6RXGm4,how to build college resume high school,,"Quantify when you can and get specific! Whether you’re applying to college, scholarships, or summer programs, your resume can make a big difference. These tips will help you stand out for all the righ",12700,High School Resume Do&#39;s and Don&#39;ts,8274,0.021604938271604937,0.0,False,42,6,False,False,0.11904761904761904,Mid,11,4,2025Q4
YouTube,rafh4f0V6So,The College Talk Show,UCkgP8EFosXCxtE2VaqLyhdg,How Admissions Officers Read Applications | The College Talk Show Episode 015,2026-01-01,5386,104,9,PT12M34S,https://youtube.com/watch?v=rafh4f0V6So,college admissions consultant review,,"What actually happens when an admissions officer sits down to read a college application?

In this episode of The College Talk Show, Chris Bell talks with Sawyer Earwood, a former admissions officer a",281,How Admissions Officers Read Applications | The College Talk Show Episode 015,6606,0.019309320460453028,0.0016709988860007428,False,77,12,False,False,0.12987012987012986,Nano,1,1,2026Q1
YouTube,lCIWU-GEIdE,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do",2025-06-14,3607,108,6,PT8M34S,https://youtube.com/watch?v=lCIWU-GEIdE,I got into Harvard here's how,2025 law school admissions|2025 lsat|lsat unplugged|steve schwartz lsat,"📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://bit.ly/easylsat

📞 FREE Strategy Call: Unlock your custom LSAT game plan today! Spots are limited → https://www.",30800,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do",4807,0.0299417798724702,0.0016634322151372332,False,71,15,False,False,0.16901408450704225,Mid,6,2,2025Q2
YouTube,BUzhOObtANM,"Michael Minh Le, MD",UCLef5HUgY8QWDe9ZxFEklDw,Do Medical Schools Care About Volunteer Hours?,2024-09-17,3522,74,5,PT8M9S,https://youtube.com/watch?v=BUzhOObtANM,volunteer opportunities for college apps,#premed|#doctor|medical school|med school|medical student,"💌  Here are our best, always free, premed resources: https://bit.ly/3ZpU0G3

In this video, we answer the question: Do medical schools really care about volunteer hours? We'll dive into the importance",13500,Do Medical Schools Care About Volunteer Hours?,4362,0.021010789324247586,0.0014196479273140261,False,46,7,True,False,0.15217391304347827,Mid,9,3,2024Q3
YouTube,B_7qRnSLfLw,Yash Mittra - YMGrad,UCUeocvBLLnLEcd9ibFH18dw,I went to Harvard and here&#39;s what I learned,2025-11-05,2368,70,8,PT4M31S,https://youtube.com/watch?v=B_7qRnSLfLw,I got into Harvard here's how,LOR|MS in USA|BS in USA|Bachelors in US|Bachelors in USA,"Ever wondered how students get into Harvard University and pay absolutely nothing for tuition, housing, or even living costs?

Need complete help with your U.S. admissions or visa process? Chat with m",383000,I went to Harvard and here&#39;s what I learned,3228,0.02956081081081081,0.0033783783783783786,False,47,9,False,False,0.06382978723404255,Macro,11,4,2025Q4
YouTube,FdCa-E3hFt8,mbaMission,UCpA2K5bQWmLVQ3xcw-HCyqA,How to Answer the MIT Sloan Video Question,2025-02-16,2189,25,0,PT1M18S,https://youtube.com/watch?v=FdCa-E3hFt8,college admissions consultant review,business school|MBA application tips|MBA|business school admissions|business school application,"If you apply to MIT Sloan, you will be required to submit responses to two video questions as part of the application process. The prompt for the first question will be provided in advance, and you wi",14900,How to Answer the MIT Sloan Video Question,2439,0.011420740063956145,0.0,False,42,8,False,False,0.19047619047619047,Mid,2,1,2025Q1
YouTube,2LYgPnvTlEI,Get Schooled,UCCOZ90Rytxq6hlQSJtbrMSA,Online Volunteer Opportunities for Students 🚨,2024-01-24,2066,45,3,PT2M2S,https://youtube.com/watch?v=2LYgPnvTlEI,volunteer opportunities for college apps,Volunteer Opportunities|online volunteering|volunteer at home|volunteer online|get schooled,"Volunteering is a great way to unlock new opportunities! Check out our online volunteer opportunities for students and make a meaningful impact in your community. Boost your resume, strengthen your co",7570,Online Volunteer Opportunities for Students 🚨,2576,0.021781219748305904,0.001452081316553727,False,45,6,False,False,0.08888888888888889,Micro,1,1,2024Q1
YouTube,gZWW8hlye-w,Status Check with Spivey,UCA_Rbmm6gSV09dUwrnlBjyQ,The Hidden Secret to Law School Admissions,2025-06-05,2036,41,2,PT1M54S,https://youtube.com/watch?v=gZWW8hlye-w,college admissions consultant review,,Spivey Consulting Founder & CEO and former Vanderbilt and WashU Law admissions officer Mike Spivey the hidden factor that unites almost all applicants who punch way above their numbers in the law scho,7740,The Hidden Secret to Law School Admissions,2486,0.02013752455795678,0.0009823182711198428,False,42,7,False,False,0.14285714285714285,Micro,6,2,2025Q2
YouTube,5T09nfrfu_Q,Dream Weave Stories,UCjLNMdYlssL8qRGSuTAa-dA,She Was Rejected by Every College – Then She Built,2025-05-17,1937,22,0,PT51S,https://youtube.com/watch?v=5T09nfrfu_Q,rejected from every college what I learned,inspirational story|never give up|emotional story|short animated story|from rejection to success,"🌟 Welcome to Dream Weave Stories 🌟
She applied to every college but faced rejection after rejection. Broken but not defeated she started teaching kids in her tiny room. What began as a simple act of k",8680,She Was Rejected by Every College – Then She Built,2157,0.011357769747031492,0.0,False,50,10,False,False,0.16,Micro,5,2,2025Q2
YouTube,Yg7ct44mnvg,KJ Hardrict,UCXtrSd1_y6eeFgHLeZaGutQ,"Here are the essays that got me into Harvard, MIT, and Stanford",2024-02-26,1794,59,0,PT43S,https://youtube.com/watch?v=Yg7ct44mnvg,I got into Harvard here's how,,"Gain access to all 26 college supplemental essays that got me into top universities like Harvard, MIT, Princeton, and Stanford. 

Head over to http://www.aspirementors.tech/ebooks to receive 25% off A",115000,"Here are the essays that got me into Harvard, MIT, and Stanford",2384,0.03288740245261984,0.0,False,63,12,False,False,0.09523809523809523,Macro,2,1,2024Q1
YouTube,hXmxtAyh9Hs,Heritage Education Consultants Pvt Ltd,UCECTmFer6BLuPv9SCpLOUtA,Dr Talha shared his Mbbs Scholarship #admission reviews about our company - #MBBS #SCHOLARSHIPS,2023-09-17,1768,43,7,PT17S,https://youtube.com/watch?v=hXmxtAyh9Hs,college admissions consultant review,mbbs scholarships|mbbs scholarship|scholarships|mbbs scholarship for pakistani students|mbbs,"Our student M Talha from Sahiwal, Pakistan appleid for #Bachelors  #degree #MBBS on  #Scholarship in #china  for #September 2017 intake and have secured his admission. His scholarship covers complete ",682,Dr Talha shared his Mbbs Scholarship #admission reviews about our company - #MBBS #SCHOLARSHIPS,2338,0.024321266968325792,0.003959276018099547,False,95,14,False,False,0.21052631578947367,Nano,9,3,2023Q3
YouTube,zlYO-385rNA,Vanguard College Prep,UCrmhDVnqoHlAdAXTh88qTXw,This is how many volunteer hours you really need.,2023-10-20,1657,20,3,PT32S,https://youtube.com/watch?v=zlYO-385rNA,volunteer opportunities for college apps,colege|aplication|essay|writing|college,"Subscribe for more videos on test prep, college applications, and essay writing.

For more info on our services, check out https://vanguardcp.com/ or fill out our interest form at https://vanguardcp.c",169,This is how many volunteer hours you really need.,1917,0.012070006035003017,0.0018105009052504525,False,49,9,False,False,0.02040816326530612,Nano,10,4,2023Q4
YouTube,_W5kWVWbigg,Tiger Sisters,UCuNKFuZorp13-gyE66QFLRw,I Got Into Harvard and Stanford. Here’s the Playbook.,2026-03-10,1541,50,1,PT51S,https://youtube.com/watch?v=_W5kWVWbigg,I got into Harvard here's how,,,146000,I Got Into Harvard and Stanford. Here’s the Playbook.,2061,0.03244646333549643,0.0006489292667099286,False,53,9,False,False,0.1320754716981132,Macro,3,1,2026Q1
YouTube,Exu2yBNrUHU,StandOutSearch,UCQMut6e7MAfw2EY9FAiQLzw,Websites You Will Need to Build Your High School Resume #highschool #collegeadmissions,2026-01-21,1486,42,0,PT39S,https://youtube.com/watch?v=Exu2yBNrUHU,how to build college resume high school,,,261,Websites You Will Need to Build Your High School Resume #highschool #collegeadmissions,1906,0.02826379542395693,0.0,False,86,12,False,False,0.10465116279069768,Nano,1,1,2026Q1
YouTube,Nrq9pTCQPhU,Ivy League Roadmap,UCgEBGhzAd2KrERqw0AM8ifw,Elite colleges are NOT impressed by thousands of volunteer hours,2023-05-02,1480,30,0,PT36S,https://youtube.com/watch?v=Nrq9pTCQPhU,volunteer opportunities for college apps,,"Elite colleges are NOT impressed by thousands of volunteer hours. Instead focus on doing things that are high impact. You want to help one person a lot, or a lot of people a little bit. But it better ",8870,Elite colleges are NOT impressed by thousands of volunteer hours,1780,0.02027027027027027,0.0,False,64,10,False,False,0.0625,Micro,5,2,2023Q2
YouTube,rKsML0wIgAk,Ask Dr. Hoffman,UCKPxmDKIwzm-4sP-CaJMxoQ,Should You Hire a College Admissions Consultant?,2026-02-21,1344,28,1,PT14M12S,https://youtube.com/watch?v=rKsML0wIgAk,college admissions consultant review,Counseling for college admissions|college admissions consultant|independent college counselor|college admissions course for parents|selective college admissions help,"Do you need counseling for college admissions? Should you hire a college admissions consultant? In this video, I explain when families might benefit from support and provide a full overview of my serv",3870,Should You Hire a College Admissions Consultant?,1644,0.020833333333333332,0.000744047619047619,False,48,7,True,False,0.125,Micro,2,1,2026Q1
YouTube,ePaoaDFfjVo,신박 김선생 [미국 대학 입시의 모든것],UCvAG5JHhGScP-Mlt0qq09Yw,Using Volunteer Experience in College Applications,2025-10-15,1316,15,1,PT1M30S,https://youtube.com/watch?v=ePaoaDFfjVo,volunteer opportunities for college apps,미국대학|SAT|에세이|장학금|Scholarship,"📺 College Admissions Portfolio | 합격생 포트폴리오 공개
https://youtu.be/9UHrkGhyGgM",2360,Using Volunteer Experience in College Applications,1486,0.011398176291793313,0.0007598784194528875,False,50,6,False,False,0.1,Micro,10,4,2025Q4
YouTube,vmo0Sy6l_p4,Solomon Admissions Consulting,UC7XHzRS394_wUivW39kAuDg,Solomon Admissions Consulting Review - Avery,2024-06-17,1299,4,0,PT2M45S,https://youtube.com/watch?v=vmo0Sy6l_p4,college admissions consultant review,,"In this testimonial, Avery shares her positive experience with Solomon Admissions Consulting. As a recent graduate of Granite Bay High School, Avery discusses how Solomon Admissions helped her navigat",6760,Solomon Admissions Consulting Review - Avery,1339,0.003079291762894534,0.0,False,44,6,False,False,0.11363636363636363,Micro,6,2,2024Q2
YouTube,5kUGwDNwqIg,StandOutSearch,UCQMut6e7MAfw2EY9FAiQLzw,How (Not) to Get Rejected From Every College #collegeadmissions #highschool,2025-11-29,1257,47,3,PT36S,https://youtube.com/watch?v=5kUGwDNwqIg,rejected from every college what I learned,,,261,How (Not) to Get Rejected From Every College #collegeadmissions #highschool,1787,0.03739061256961018,0.002386634844868735,False,75,10,False,False,0.09333333333333334,Nano,11,4,2025Q4
YouTube,LHgILdBDQak,Medical School HQ,UCJlELUnbG72fzxcHEWZqiHQ,"🤔 Volunteering, work experience, or shadowing—which matters more?🩺 #premedadvice  #premedtips",2025-01-30,1113,40,3,PT1M53S,https://youtube.com/watch?v=LHgILdBDQak,volunteer opportunities for college apps,,"During Premed Office Hours, Dr. Gray breaks down the real difference between these experiences and how they impact your med school application! 📋✨
📍 Key Insights from Dr. Gray:
🔍 Shadowing: Passive ob",70900,"🤔 Volunteering, work experience, or shadowing—which matters more?🩺 #premedadvice #premedtips",1573,0.03593890386343217,0.0026954177897574125,False,92,10,True,False,0.010869565217391304,Mid,1,1,2025Q1
YouTube,4NtBoQd0kvU,Rhea Ratra ,UClrs-YOyK9N6tRSR0KhYsWA,Volunteering is not Profile Building,2026-03-06,1043,11,0,PT1M4S,https://youtube.com/watch?v=4NtBoQd0kvU,volunteer opportunities for college apps,,"Comment 'LIST' now!

Indian parents, I need to say this. Volunteering is not profile building.

Your child signed up for three NGOs, collected certificates, and can't remember what any of them do. Adm",1010,Volunteering is not Profile Building,1153,0.010546500479386385,0.0,False,36,5,False,False,0.08333333333333333,Micro,3,1,2026Q1
YouTube,500Ti2yl2Xc,Just A Cup,UCtcfOwJrFwH42zUv3WeskaA,Harvard at 18?! Here’s What No One Told Me,2025-07-23,1035,0,0,PT19S,https://youtube.com/watch?v=500Ti2yl2Xc,I got into Harvard here's how,Harvard student story|college at 18|Ivy League success|Harvard journey|student motivation,Harvard at 18?! Here’s What No One Told Me || An 18-year-old gets into Harvard — and what follows is beyond anything they expected. This short shares a glimpse into how the world’s most prestigious un,1550,Harvard at 18?! Here’s What No One Told Me,1035,0.0,0.0,False,42,9,True,True,0.16666666666666666,Micro,7,3,2025Q3
YouTube,rIMFCZGJiFQ,Get Into a Top College,UCt5ppaRsM8sF3E1EHnjaR8w,Harvard Grad Solved Every ACT Math Question Since 1996 (Here&#39;s What He Learned),2025-12-04,934,9,0,PT32S,https://youtube.com/watch?v=rIMFCZGJiFQ,I got into Harvard here's how,,"Harvard alum solved every ACT math question since 1996 💀 500 pages of pure grind⁣
⁣
ACT math coach breaks down why repetition beats everything else⁣
⁣
#ACTprep #ACTmath #collegeadmissions #testprep #h",34,Harvard Grad Solved Every ACT Math Question Since 1996 (Here&#39;s What He Learned),1024,0.009635974304068522,0.0,False,83,13,False,False,0.1686746987951807,Nano,12,4,2025Q4
YouTube,tUA4AZe8rlM,Siddhant BR01 ,UCUW0NL4EryTB6ikBiSrwyFw,How to Build a Strong Resume in High School That #StudentResume,2026-03-08,895,0,0,PT1M9S,https://youtube.com/watch?v=tUA4AZe8rlM,how to build college resume high school,high school resume|resume tips for students|build a resume in high school|college application resume|scholarship resume tips,"Are you a high school student wondering how to make your resume stand out? In this video, we break down exactly how to build a strong high school resume that grabs attention from colleges, scholarship",460,How to Build a Strong Resume in High School That #StudentResume,895,0.0,0.0,False,63,11,False,False,0.14285714285714285,Nano,3,1,2026Q1
YouTube,auFa3GxX9V4,KJ Hardrict,UCXtrSd1_y6eeFgHLeZaGutQ,🚨Here’s how mentorship got me into MIT and Harvard… Let me help you unlock your potential,2023-11-30,891,60,28,PT56S,https://youtube.com/watch?v=auFa3GxX9V4,I got into Harvard here's how,Career success|College admissions|Engineering|Harvard|MIT,"Here’s how mentorship got me into MIT, Harvard, Stanford, and beyond… Watch until the end to see how I can help mentor you or a loved one to unlock your true potential. We help individuals craft and r",115000,🚨Here’s how mentorship got me into MIT and Harvard... Let me help you unlock your potential,2051,0.06734006734006734,0.031425364758698095,False,91,16,False,False,0.06593406593406594,Macro,11,4,2023Q4
YouTube,C2PqUDlHHQk,Command Education,UCzl1G3ty_y0bj3lmUEERl8Q,How to pick a heartwarming volunteer opportunity that also impressive the Ivy League Colleges!,2024-04-28,859,14,4,PT1M,https://youtube.com/watch?v=C2PqUDlHHQk,volunteer opportunities for college apps,,"giving back is so good for your personal development, your local community, and your college applications. Make sure you pick correctly! + stay tuned for pt. 2 #collegeadmissionsprocess #duke #tutorin",896,How to pick a heartwarming volunteer opportunity that also impressive the Ivy League Colleges!,1079,0.01629802095459837,0.004656577415599534,False,94,14,False,True,0.0425531914893617,Nano,4,2,2024Q2
YouTube,at1d-p_dcwI,Admission Unlocked,UCJG5JJJUy1m5BqC2Xh2nPjg,The Impact of Gap Year Experiences on College Readiness,2025-06-13,855,4,0,PT55S,https://youtube.com/watch?v=at1d-p_dcwI,volunteer opportunities for college apps,#Shorts,"Explore how enriching gap year experiences can significantly enhance college readiness and application success.

#GapYear #CollegePreparation #PersonalGrowth #HighSchoolGraduates #LifeExperiences #Tra",7,The Impact of Gap Year Experiences on College Readiness,895,0.004678362573099415,0.0,False,55,9,False,False,0.12727272727272726,Nano,6,2,2025Q2
YouTube,7ib9pFIkp-0,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-03-30,832,3,0,PT26S,https://youtube.com/watch?v=7ib9pFIkp-0,I got into Harvard here's how,,I got into Harvard. I scored 1580. Here’s how⬇️ I used Whiz to score 1500+ on the SAT in half as much time as my friends. Here’s why it worked so well👇 ⚡ AI study plan that adapts to your weak spots a,606,I got into Harvard,862,0.003605769230769231,0.0,False,18,4,False,False,0.1111111111111111,Nano,3,1,2026Q1
YouTube,WsWXNRXO_X0,College Depot,UCeyjzJCT_bpprAkrcM_pr5A,Find volunteer opportunities #college #collegeplanning #university #collegeprep,2023-05-11,823,13,1,PT6S,https://youtube.com/watch?v=WsWXNRXO_X0,volunteer opportunities for college apps,,,290,Find volunteer opportunities #college #collegeplanning #university #collegeprep,973,0.015795868772782502,0.001215066828675577,False,79,7,False,False,0.012658227848101266,Nano,5,2,2023Q2
YouTube,qQ2SZBQ7M8o,Your Student Supporter,UCa-tKTY6N1DbBKocaWXsjtQ,NEVER get rejected from another job/internship after learning this. #tips #internship #college #life,2024-05-13,817,22,5,PT43S,https://youtube.com/watch?v=qQ2SZBQ7M8o,rejected from every college what I learned,,,1130,NEVER get rejected from another job/internship after learning this. #tips #internship #college #life,1137,0.02692778457772338,0.006119951040391677,False,100,13,False,False,0.05,Micro,5,2,2024Q2
YouTube,0GfZd-vmLlU,Whiz,UCA3duc37MafLLa1VFaJlpPw,I aced the SAT and got into Harvard,2026-04-01,681,5,2,PT33S,https://youtube.com/watch?v=0GfZd-vmLlU,I got into Harvard here's how,,"I aced the SAT and got into Harvard. Here’s how⬇️

I used Whiz to score 1500+ on the SAT in half as much time as my friends. 

Here’s why it worked so well👇
⚡ AI study plan that adapts to your weak sp",606,I aced the SAT and got into Harvard,771,0.007342143906020558,0.002936857562408223,False,35,8,False,False,0.14285714285714285,Nano,4,2,2026Q2
YouTube,TaBKIFlN39I,Whiz,UCA3duc37MafLLa1VFaJlpPw,"Yes, I got into Harvard",2026-02-25,673,3,0,PT33S,https://youtube.com/watch?v=TaBKIFlN39I,I got into Harvard here's how,,"Yes, I got into Harvard. Here’s how I did it⬇️

I scored near PERFECT on the SAT. This wasn’t the only reason I got in but it did prove that I was academically qualified. 

You need a 1500+ SAT score ",606,"Yes, I got into Harvard",703,0.004457652303120356,0.0,False,23,5,False,False,0.13043478260869565,Nano,2,1,2026Q1
YouTube,PwJG56h6irA,LSAT Unplugged & Law School Admissions Podcast,UCjZbY0gbWSt6i53hXWTJ0zw,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do (FULL BLUEPRINT)",2025-07-11,664,20,4,PT8M34S,https://youtube.com/watch?v=PwJG56h6irA,I got into Harvard here's how,lsat blog|lsac|best lsat book|lsat book|khan academy lsat,"🚀 Free LSAT Tutoring Lesson — 30 minutes, 1-on-1, zero cost. 👉 https://swiy.co/PwJG56h6irA

📘 FREE LSAT Cheat Sheet: Proven strategies to skyrocket your score—instantly! → https://swiy.co/PwJG56h6irA-",30800,"If I Wanted to Get Into Harvard Law in 2025, Here’s Exactly What I’d Do (FULL BLUEPRINT)",944,0.030120481927710843,0.006024096385542169,False,88,17,False,False,0.2840909090909091,Mid,7,3,2025Q3
YouTube,b_gZQndZyBg,Whiz,UCA3duc37MafLLa1VFaJlpPw,I got into Harvard,2026-02-23,664,19,0,PT13S,https://youtube.com/watch?v=b_gZQndZyBg,I got into Harvard here's how,,"I got into Harvard. Here’s my secret👇

I also got into Yale, Princeton, WashU full ride, and BU full ride.

One reason why is because I scored 1590 on the SAT. My secret is that I used Whiz’s AI tutor",606,I got into Harvard,854,0.0286144578313253,0.0,False,18,4,False,False,0.1111111111111111,Nano,2,1,2026Q1
