platform,video_id,channel,channel_id,title,date,views,likes,comments,duration,url,search_query,tags,description_snippet,channel_subscribers,title_clean
YouTube,vOcUj55U8ec,Crazy Medusa,UC5eQRbF73v1wSpIfbD4zExQ,"Ivy League Accepted Extracurricular Activities | Harvard, Cornell, Columbia Student Profile!",2024-01-22,143317,4112,188,PT16M32S,https://youtube.com/watch?v=vOcUj55U8ec,best extracurriculars for college,crazy medusa|saloni verma|saloni verma official|saloni verma harvard|what extracurriculars you need for ivy leagues,"#studyabroad #scholarships #ivyleague 

Research Bootcamp by Incognito Blueprints: https://www.incognitoblueprints.com/researchbootcamp

Personal mentorship program: https://www.incognitoblueprints.co",239000,"Ivy League Accepted Extracurricular Activities | Harvard, Cornell, Columbia Student Profile!"
YouTube,J-QyNxqlmpo,millie liao,UCP1ethGXE7MD8B9MuVJ35ew,"essays that got me into yale, stanford, princeton, ucla, and more!!",2023-12-12,142986,5076,93,PT14M19S,https://youtube.com/watch?v=J-QyNxqlmpo,common app essay that got me accepted,,"have a dream school? curicular can help: https://www.curicular.com/plans-pricing 
use code *MILLIE01* for a discount for our services!!!

hi friends!!! i'm so excited to finally bring to you guys the ",437000,"essays that got me into yale, stanford, princeton, ucla, and more!!"
YouTube,8deq9OYHpNE,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,HARVARD Students Rank BEST Extracurriculars ft. Rishab Jain,2023-07-17,141867,3450,207,PT23M48S,https://youtube.com/watch?v=8deq9OYHpNE,best extracurriculars for college,harvard|college apps|high school|rishab jain,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

REVIEWING RESUMES & COLLEGE APPS FOR FREE. I’ll be breaking down your applications in a future video. If you’re looking for a ",102000,HARVARD Students Rank BEST Extracurriculars ft. Rishab Jain
YouTube,WOFPeLDBhRM,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,The SECRET Strategy to ACE Your College Interview🤫,2024-10-14,139676,8489,40,PT48S,https://youtube.com/watch?v=WOFPeLDBhRM,college admissions consultant review,,"The TOP-SECRET Strategy to ACE Your College Interview🤫⬇️

Interviews can be a make-or-break part of the admissions process, ESPECIALLY for Ivy League schools. 🎓

During this video, I revealed the EXAC",714000,The SECRET Strategy to ACE Your College Interview🤫
YouTube,bN4R0uOSmEQ,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,Do these 6 extracurriculars and thank me later,2025-06-08,131328,6865,167,PT13M45S,https://youtube.com/watch?v=bN4R0uOSmEQ,how to build college resume high school,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,Do these 6 extracurriculars and thank me later
YouTube,vbjCig_nLdY,MBA Fundas by Sunstone,UCaTV8HRt51_H-LHHoiInHEg,💥MBA in Healthcare 🏥MBA Healthcare Top Jobs &amp; Salary!MBA Healthcare 2024🤩#mbajobs #mbacolleges #MBA,2024-05-25,130820,2185,356,PT3M40S,https://youtube.com/watch?v=vbjCig_nLdY,college admissions consultant review,MBA in Healthcare|MBA in Healthcare management|mba healthcare management|mba|MBA in Healthcare 2024,"➡️Get Free MBA Career Counselling by Sunstone: 
https://sunstone.in/mba-education-that-works?utm_source=social_youtube_mba&utm_medium=description&utm_campaign=l_mbainhealtcare

💥MBA in Healthcare 🏥MBA",75100,💥MBA in Healthcare 🏥MBA Healthcare Top Jobs &amp; Salary!MBA Healthcare 2024🤩#mbajobs #mbacolleges #MBA
YouTube,-dNFDkQhrPs,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,What if I told you the essays that got me into Harvard could’ve been written by AI?,2025-06-08,126495,4593,31,PT1M11S,https://youtube.com/watch?v=-dNFDkQhrPs,common app essay that got me accepted,,"I used to think writing a “perfect” essay would get me into my dream school (I was wrong…😅)

but the ones that actually work aren’t perfect. they’re real.

Admissions officers read thousands of essays",714000,What if I told you the essays that got me into Harvard could’ve been written by AI?
YouTube,c9M6rDzNXgM,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,High School Summer Program Deadlines (March 2026),2026-02-20,125772,3076,37,PT7S,https://youtube.com/watch?v=c9M6rDzNXgM,summer programs for high school students,,,714000,High School Summer Program Deadlines (March 2026)
YouTube,oKb6FBN7is0,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,How to Set Yourself Up For Success in High School as a Freshman 🫡,2024-10-17,117190,7630,41,PT38S,https://youtube.com/watch?v=oKb6FBN7is0,summer programs for high school students,,"If you’re in 9th Grade and unsure about how to navigate high school STRATEGICALLY, you’re not alone. 

The biggest mistake most students make is NOT BUILDING A STRONG FOUNDATION ⚠️😬

🔑Here’s the deal:",714000,How to Set Yourself Up For Success in High School as a Freshman 🫡
YouTube,nenMaCsLp2Y,Amy Wang,UCb9fs9s67BXlX7rXVzRf5cQ,I applied to HARVARD and here&#39;s the RESULT 😱,2024-11-02,112303,3819,452,PT32M26S,https://youtube.com/watch?v=nenMaCsLp2Y,I got into Harvard here's how,harvard|application|college application|admissions|admissions reaction,"Drop a LIKE for the 6 months, 35 hours of editing, countless hours of working...and this video is finally born! Ta-da!

Thanks for your patience as I work on this beast of a video with my lovely edito",806000,I applied to HARVARD and here&#39;s the RESULT 😱
YouTube,hdpahKOJlmo,Street Cents,UCbymQ2WsHDRzxTOjWFrjGFA,First Resume (NO Work Experience) #Advice #ResumeTips #Jobs #Student #StreetCents,2025-03-24,110772,6032,35,PT53S,https://youtube.com/watch?v=hdpahKOJlmo,how to build college resume high school,Mercedes|Ray|Hannah|Financial Education|Financial Planning,"Need help with your first resume? We got you. Even if you have no work experience, don't let that stop you from applying for summer jobs! Write a few sentences about goals and talk about any volunteer",320000,First Resume (NO Work Experience) #Advice #ResumeTips #Jobs #Student #StreetCents
YouTube,9AqzDDItDwM,The Education,UCJNby2q5H67nCrnjXsHSDFQ,"SASTRA University Admissions 2025: Fees, Seats, Cutoff &amp; Complete Guide!",2025-03-15,105495,1613,637,PT9M29S,https://youtube.com/watch?v=9AqzDDItDwM,college application timeline guide,SASTRA University Admission 2024|SASTRA B.Tech Fees|SASTRA Seat Matrix|SASTRA University Cutoff 2024|SASTRA JEE Main Cutoff,"Planning to join SASTRA Deemed University? Here’s a complete guide to B.Tech admissions 2024, covering eligibility, seat matrix, fee structure, cutoff trends, and admission process. This video will he",76300,"SASTRA University Admissions 2025: Fees, Seats, Cutoff &amp; Complete Guide!"
YouTube,tCJpRcRrfhc,jina,UCuPwpZzR84bBa0_YJIoeE0Q,revealing my ESSAYS that got me into mit + harvard + more ‼️ | common app + supps :),2024-07-23,105494,3680,121,PT13M55S,https://youtube.com/watch?v=tCJpRcRrfhc,common app essay that got me accepted,,"here is the long awaited college essay video !

I decided to share only some of my essays because the others were more personal sorry if that disappointed you, but please respect my privacy as well !
",6270,revealing my ESSAYS that got me into mit + harvard + more !!️ | common app + supps :)
YouTube,EwXa8siVONQ,HSA Tutoring,UCD_CUWbcpEzTt0WPFA3NQjg,What HARVARD students wrote in their COMMON APP essays (pt. 6),2023-06-05,104097,1987,26,PT29S,https://youtube.com/watch?v=EwXa8siVONQ,common app essay that got me accepted,Harvard|Harvard College|HARVARD|Harvard University|Harvard Student Agencies,#harvard #collegeacceptance #collegeessay,668,What HARVARD students wrote in their COMMON APP essays (pt. 6)
YouTube,32Uq1qNSDz4,Rishab Jain STEM,UCTbbRZ087eI_IS1PhQK_mug,"STEM Summer Programs for High Schoolers (Research, Camps, Internships)",2023-02-27,102628,3172,134,PT16M55S,https://youtube.com/watch?v=32Uq1qNSDz4,summer programs for high school students,summer camp|high school summer program|high school summer internships|high school summer research|research opportunities,"These are the best summer programs, camps, and internships for high school students in STEM. Some are summer internships, others are research opportunities. I have included a few bonus opportunities, ",41400,"STEM Summer Programs for High Schoolers (Research, Camps, Internships)"
YouTube,xz3eemoV1IA,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,"How To Write ALL 8 UC PIQ Essay Prompts (No BS, Pure Gold)",2023-11-05,101432,4033,74,PT11M2S,https://youtube.com/watch?v=xz3eemoV1IA,common app essay that got me accepted,college applications|common app essay|common app|college application tips|kevin zhen,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=supplemental-essay-masterclass&utm_content=how-to-,65100,"How To Write ALL 8 UC PIQ Essay Prompts (No BS, Pure Gold)"
YouTube,fXujj6-usnA,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,Do This As a High School Sophomore For Ivy Colleges,2023-07-22,100905,5114,74,PT40S,https://youtube.com/watch?v=fXujj6-usnA,summer programs for high school students,high school|college apps,Interested in affordable 1-on-1 Consulting? Email pratik.self.improvement@gmail.com for more details.,102000,Do This As a High School Sophomore For Ivy Colleges
YouTube,1vL_Z5JyLxs,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,You can now attend Harvard or MIT for FREE?!?!🤯 Here’s what you need to know ✅,2025-10-07,100700,4184,52,PT43S,https://youtube.com/watch?v=1vL_Z5JyLxs,I got into Harvard here's how,,,714000,You can now attend Harvard or MIT for FREE?!?!🤯 Here’s what you need to know ✅
YouTube,-z4v-Dw7n50,Resume Genius,UCpVSvYZ8YkDyM0YYcLozQ7Q,EASY GUIDE to Writing a High School Student Resume (with Free Templates!),2025-06-24,97089,1813,37,PT6M10S,https://youtube.com/watch?v=-z4v-Dw7n50,how to build college resume high school,high school resume|resume for high school students|high school resume templates|job resume with no experience|resume for teenagers,"Need a resume for your first job out of high school, but not sure where to start? 🤔 We'll walk you step-by-step through making a high school resume that'll help you stand out and get a job... Even if ",15300,EASY GUIDE to Writing a High School Student Resume (with Free Templates!)
YouTube,8Bn-dtDjKHI,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,SUMMER PROGRAMS FOR HIGH SCHOOL JUNIORS,2023-12-03,97088,5638,30,PT11S,https://youtube.com/watch?v=8Bn-dtDjKHI,summer programs for high school students,,"Read ONLY IF you want to boost your resume ⬇️📚

Ever wondered why productive summers matter for college applications? 🌟

Investing your summers in impactful programs not only adds depth to your experi",714000,SUMMER PROGRAMS FOR HIGH SCHOOL JUNIORS
YouTube,N9PdB0VTAHs,Nexus Prep,UCqnqjtXBFclBAw5fnnYhA7Q,This is how Elite Colleges decide who gets in (and how you can make the cut),2024-07-13,94766,3829,184,PT10M,https://youtube.com/watch?v=N9PdB0VTAHs,college admissions consultant review,,"In this video, we go over everything elite colleges do to make their final admissions decisions, and everything you need to do to get your application past each stage.

WEBSITE: https://www.apetutorin",984,This is how Elite Colleges decide who gets in (and how you can make the cut)
YouTube,W-nIrQk6ZQM,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,Reading The Secret College Essay Harvard Admissions LOVED,2023-06-08,94641,3081,74,PT15M20S,https://youtube.com/watch?v=W-nIrQk6ZQM,common app essay that got me accepted,,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

This is one of the greatest college essays I have ever read. Learn from it, and use it to write your own fantastic personal st",102000,Reading The Secret College Essay Harvard Admissions LOVED
YouTube,OiqTKMW4VIs,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,“Which summer programs will actually help with college applications?” ☀️ (Ep. 7),2025-10-22,88087,3554,14,PT1M38S,https://youtube.com/watch?v=OiqTKMW4VIs,summer programs for high school students,,,714000,“Which summer programs will actually help with college applications?” ☀️ (Ep. 7)
YouTube,5haJBvSLDXM,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,The SECRET strategy to secure internships as a highschool student *WITHOUT* ANY experience! 🤫,2024-05-29,84683,6698,32,PT52S,https://youtube.com/watch?v=5haJBvSLDXM,summer programs for high school students,,"DM me “EMAIL” on my Instagram @ultimateivyleagueguide & I’ll send you my EXACT cold-email template for FREE! 😉📧

#studygram #studymotivation #studytips #ivyleague #harvard #studyhacks #summerprograms ",714000,The SECRET strategy to secure internships as a highschool student *WITHOUT* ANY experience! 🤫
YouTube,7hxl0UzjR2I,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Eddie got into Harvard by doing MAGIC TRICKS 🪄🃏 Here’s how he made admissions remember him…,2025-11-10,81990,2764,22,PT44S,https://youtube.com/watch?v=7hxl0UzjR2I,I got into Harvard here's how,,,714000,Eddie got into Harvard by doing MAGIC TRICKS 🪄🃏 Here’s how he made admissions remember him...
YouTube,ob-avRmcbho,Crazy Medusa,UC5eQRbF73v1wSpIfbD4zExQ,International High School Summer Programs | Scholarships &amp; Application Process,2023-02-20,81896,2690,139,PT12M57S,https://youtube.com/watch?v=ob-avRmcbho,summer programs for high school students,how to get scholarship in harvard university|how to get scholarship in harvard university for international students|100% scholarship in harvard|harvard scholarship for indian students|does harvard pay for international students,"#internationalstudents #summerprogram #studyabroad #harvard 

Incognito Blueprints Research Bootcamp: https://www.incognitoblueprints.com/researchbootcamp
Personal mentorship program: https://www.inco",239000,International High School Summer Programs | Scholarships &amp; Application Process
YouTube,rA3ZmR2kZPo,The Stanford Daily,UCWg3QqUzqxXt6herm5sMjNw,Stanford Students Reveal What They Wrote Their Common App Essays About | Open Up,2024-05-22,78921,1816,54,PT6M49S,https://youtube.com/watch?v=rA3ZmR2kZPo,common app essay that got me accepted,,"Stanford students tell us what they wrote their Common App essays about -- and if their essays still hold up now. 

Special thanks to Ethan David Scott '27, Kilas Gallimore '26, Lauren Koong '26, Budd",3400,Stanford Students Reveal What They Wrote Their Common App Essays About | Open Up
YouTube,YOhRlx5qB24,Pratik Vangal,UCANgLJ3GA29oBa1L6-YKnmA,The Summer Extracurricular BLUEPRINT for ACCEPTANCE,2024-06-25,78538,4123,181,PT14M12S,https://youtube.com/watch?v=YOhRlx5qB24,summer programs for high school students,,"Inquiries for 1:1 Private Admissions Advisory: https://atlaseducation.co

The best activities to get involved in for Ivy League admission in 2024. 

Simple Extracurricular Planning Template: https://d",102000,The Summer Extracurricular BLUEPRINT for ACCEPTANCE
YouTube,Vn0rJSvD-o8,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Best high school summer programs to apply to (with no experience!),2026-01-19,76203,3273,43,PT11S,https://youtube.com/watch?v=Vn0rJSvD-o8,summer programs for high school students,,"Whether you have past experience or not, winter is PEAK season for summer program apps.

Every year I see students say “I’ll apply next month”… and then realize the best programs already closed 😬⏰

I’",714000,Best high school summer programs to apply to (with no experience!)
YouTube,NqgpOqSvR78,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,The Common App Essay That Got Me Into Yale and Featured on the New York Times! (Part 1) | Jeffrey Yu,2023-06-28,73120,3271,23,PT54S,https://youtube.com/watch?v=NqgpOqSvR78,common app essay that got me accepted,Jeffrey yu|zhened|college applications|common app essay|common app,"#collegeadmissions #ivyleague #commonapplication
#elevatedschool #kevinzhen #kevinzhensei #jeffreyyu #collegeessay #college #collegeessays  #commonapp #applyingtocollege #collegeapps #collegeapplicati",65100,The Common App Essay That Got Me Into Yale and Featured on the New York Times! (Part 1) | Jeffrey Yu
YouTube,fFObpGXNEys,Saurabh Dhote,UC5Ahk5R-aK3jJuB51qb6u7Q,summer camp Pm shri school Sawalmendha #summercamp #pmshri #schoolactivity #activities,2025-05-26,72905,395,4,PT19S,https://youtube.com/watch?v=fFObpGXNEys,summer programs for high school students,,#summercamp #summer #camp #fun #kids #summerfun #kidscamp #summercamps #summervibes #education #kidsactivities #dance #summertime #art #daycamp #children #learning #stem #camping #preschool #adventure,4230,summer camp Pm shri school Sawalmendha #summercamp #pmshri #schoolactivity #activities
YouTube,lXlRIqUh7Lg,UNV ESARO,UCNiQNScqXN_qg8GUpTwji-w,How to become a UN Volunteer in 5 simple steps,2024-05-24,67664,1421,49,PT2M13S,https://youtube.com/watch?v=lXlRIqUh7Lg,volunteer opportunities for college apps,,This is an animated walkthrough on how to sign up to the unified volunteer platform and apply for volunteer opportunities with the United Nations.,1950,How to become a UN Volunteer in 5 simple steps
YouTube,F5JotPxYtYs,Waitatiri,UC-FSZlRjR-P2laislA1JAdg,Reading My Personal Statement | Esai yang Aku Pakai untuk Daftar S2 Harvard &amp; LPDP | Study Abroad,2023-03-19,67463,2678,63,PT14M18S,https://youtube.com/watch?v=F5JotPxYtYs,common app essay that got me accepted,waitatiri|indonesia|studying|vlog|harvard,"[Turn on CC for Indonesian subtitle!]

Hi friends! I am Wai from Indonesia, Harvard Graduate School of Education class of 2023. In this video, I am reading the personal statement that got me into Harv",3280,Reading My Personal Statement | Esai yang Aku Pakai untuk Daftar S2 Harvard &amp; LPDP | Study Abroad
YouTube,e59Snx9PDLQ,Mahad Khan,UCQWnytHKeJEHXh85rC6tW2A,THREE HACKS to NAIL Your UC Essays,2023-11-10,65487,3297,23,PT1M1S,https://youtube.com/watch?v=e59Snx9PDLQ,common app essay that got me accepted,College|College admissons|student|high school|AP classes,I'll edit your college essay! 📝 https://nextadmit.com,365000,THREE HACKS to NAIL Your UC Essays
YouTube,58o89seGCGk,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,I’m a Harvard student. Here’s what I wish I understood sooner about college admissions.,2024-12-07,64920,5522,23,PT39S,https://youtube.com/watch?v=58o89seGCGk,I got into Harvard here's how,,"At Ultimate Ivy League Guide, college admissions isn’t the end goal—it’s just the beginning 🌟

It’s about building a life filled with growth, purpose, and impact. The real question is: how are you mak",714000,I’m a Harvard student. Here’s what I wish I understood sooner about college admissions.
YouTube,GJIoiLN9Vhg,TODAY,UChDKyKQ59fYz3JO2fl0Z6sg,Parents are hiring pricey consultants to help kids get into college,2024-03-19,64619,683,238,PT5M40S,https://youtube.com/watch?v=GJIoiLN9Vhg,college admissions consultant review,Al Roker|Entertainment|Food|Health|Hoda Kotb,"Many high school students are starting to get their acceptance or rejection letters from colleges. While it can be a stressful time for families, it's fueling a $3 billion industry of independent educ",5010000,Parents are hiring pricey consultants to help kids get into college
YouTube,-VSuGG46-1I,Rishab Jain STEM,UCTbbRZ087eI_IS1PhQK_mug,"This Essay Strategy Got Me Into Harvard, Stanford, MIT",2023-06-21,62918,2407,57,PT8M1S,https://youtube.com/watch?v=-VSuGG46-1I,common app essay that got me accepted,college essay ideas|how to brainstorm college essay ideas|how to brainstorm for college essay ideas|coming up with college essay ideas|college essay,"Learn how to brainstorm GOOD college application essay ideas and topics that will get you into YOUR DREAM SCHOOL.

In this video, I share the ultimate guide to coming up with good ideas and topics for",41400,"This Essay Strategy Got Me Into Harvard, Stanford, MIT"
YouTube,pBRfM-vC2lE,College Khabri ,UCuvtkqM_ivHmSHBmNHxczmw,Kalinga University Review | kiit bhubaneswar review | kiit college review 2024,2024-04-17,62375,848,16,PT50S,https://youtube.com/watch?v=pBRfM-vC2lE,college admissions consultant review,Kalinga University Review|kalinga university review|kiit campus tour|kalinga institute of industrial technology|kiit university,"Kalinga University Review,
kalinga university review,
kiit campus tour,
kalinga institute of industrial technology,
kiit university,
kalinga university,
kiit university bhubaneswar review,
kiit univer",26300,Kalinga University Review | kiit bhubaneswar review | kiit college review 2024
YouTube,Xkt8596-zAc,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,Getting straight A’s WON’T get you into Harvard…here’s why,2025-08-03,60450,3013,52,PT1M5S,https://youtube.com/watch?v=Xkt8596-zAc,I got into Harvard here's how,,,714000,Getting straight A’s WON’T get you into Harvard...here’s why
YouTube,jM8IOae__zk,fatiha haider,UCMIGL5YWaHbMPsftLLp51uQ,Reading My PRINCETON Essays! + Tips &amp; Tricks,2023-11-19,59060,1720,40,PT22M18S,https://youtube.com/watch?v=jM8IOae__zk,common app essay that got me accepted,,"Welcome to my channel! In this video, I'm sharing a behind-the-scenes look at my Princeton University application journey by reading my personal statement essay and supplemental essays that got me int",559,Reading My PRINCETON Essays! + Tips &amp; Tricks
YouTube,MtFfK9uVg6s,Shinwoo Lee,UCD5fLsqjgzJkqvWIq-aF31g,how to get the most out of high school summer (ALL grades),2024-05-03,57343,3197,187,PT6M32S,https://youtube.com/watch?v=MtFfK9uVg6s,summer programs for high school students,,"Free 6-Day T20 App Breakdown Series:
https://www.inspirateconsulting.net/6-day-series--d43a2
Get a personalized step-by-step roadmap to get into your dream school in 7 days:
https://www.inspirateconsu",50700,how to get the most out of high school summer (ALL grades)
YouTube,_nwgVTR_ObQ,Global Scholarships,UCU6csRRs2KQhazaYk_EGyew,Applying to the University of Tokyo: A Guide for International Undergraduate Students,2023-09-27,57106,1551,124,PT8M,https://youtube.com/watch?v=_nwgVTR_ObQ,college application timeline guide,tokyo international university|utokyo,"Discover the step-by-step process of applying to the University of Tokyo as an international undergraduate student.

From navigating the university's official website to filling out the online applica",28500,Applying to the University of Tokyo: A Guide for International Undergraduate Students
YouTube,yTdhddxJa0E,jobfairs9,UC_Q5tRo1iFxQQscxDCxKRag,"BHU admission 2025, Banaras Hindu University application tips, BHU entrance exam guide, BHU online",2025-02-23,56691,453,24,PT30S,https://youtube.com/watch?v=yTdhddxJa0E,college application timeline guide,BHU admission 2025|Banaras Hindu University application tips|BHU entrance exam guide|BHU admission process explained|BHU course details and requirements,"BHU admission 2025, Banaras Hindu University application tips, BHU entrance exam guide, BHU admission process explained, BHU course details and requirements, BHU scholarship opportunities, BHU eligibi",7220,"BHU admission 2025, Banaras Hindu University application tips, BHU entrance exam guide, BHU online"
YouTube,Wfdsisk9Uo0,ElevatEd School,UCVUmMgbE92YeVtOAa3JZcuA,"The BEST College Essay I&#39;ve EVER Read (Accepted to Stanford, Georgetown and More!) | The Motif Essay",2025-07-24,53606,1832,116,PT12M5S,https://youtube.com/watch?v=Wfdsisk9Uo0,common app essay that got me accepted,college applications|common app essay|common app|college application essay|college application tips,Want to work with us? Schedule a FREE intro meeting today: https://www.elevated.school/getstarted?utm_source=youtube&utm_medium=longform&utm_campaign=college-essay-masterclass&utm_content=the-best-col,65100,"The BEST College Essay I&#39;ve EVER Read (Accepted to Stanford, Georgetown and More!) | The Motif Essay"
YouTube,PUKquYCINAU,effort to travel,UC_Es3sBoJTDZzTmflji-pyA,AMITY UNIVERSITY Admission Process Complete Guide 2024 | B.tech CSE Admissions AMITY UNIVERSITY 2024,2024-03-04,53177,1181,57,PT1M1S,https://youtube.com/watch?v=PUKquYCINAU,college application timeline guide,,,13400,AMITY UNIVERSITY Admission Process Complete Guide 2024 | B.tech CSE Admissions AMITY UNIVERSITY 2024
YouTube,7yNID9pfCpc,harfunmola,UCmnuIJHb7KOg7bJPqEuVFrQ,"FAST University Admission Guide 2024👍|Fast University Eligibility,Entry Test,Fees,Scholarships#fast",2024-01-14,48706,1075,205,PT6M39S,https://youtube.com/watch?v=7yNID9pfCpc,college application timeline guide,fast university admission 2024|fast university eligibility|fast university entry test|fast university fees|fast university scholarships,"Dreaming of attending FAST University? This video is your ultimate guide to the 2024 admissions process!

✔️ Eligibility requirements
✔️ Entry test tips & tricks
✔️ Degrees offered & fee structure
✔️ ",1030,"FAST University Admission Guide 2024👍|Fast University Eligibility,Entry Test,Fees,Scholarships#fast"
YouTube,f7oYwYx4JsI,Edvoy ,UCgp_Zx9eOgjhB_bfPrxNJfQ,How to apply to Aston University | 7 step-by-step guide for international students | Edvoy,2025-04-30,44707,17,0,PT4M42S,https://youtube.com/watch?v=f7oYwYx4JsI,college application timeline guide,study in uk|study abroad|study in the uk|how to study abroad|edvoy,"Are you ready to take the first step towards studying at Aston University in the UK? In this detailed guide, we’ll walk you through the entire application process, from researching your course to appl",6430,How to apply to Aston University | 7 step-by-step guide for international students | Edvoy
YouTube,tEOm6hMjO_Q,Higher Education -Career Guide By Rahul Chandrawal,UCYcTkYDzw-pRIgWXuU2X99g,How to Fill IP University Application Form 2026 | Step by Step Guide,2026-02-02,41734,406,199,PT13M18S,https://youtube.com/watch?v=tEOm6hMjO_Q,college application timeline guide,how to fill ip university application form 2026|ip university cuet application form|ip university application|ip university application form 2026|cuet ip university application form,"In this video, you will learn how to fill the IP University (GGSIPU) Application Form 2026 step by step.
We cover registration, personal details, academic details, course selection, entrance exam sele",242000,How to Fill IP University Application Form 2026 | Step by Step Guide
YouTube,s3Z81Sgjwac,harfunmola,UCmnuIJHb7KOg7bJPqEuVFrQ,how to get admission in fast university😯 2024| fast university guide 2024 #lahore #fastuniversity,2024-01-14,40784,554,30,PT51S,https://youtube.com/watch?v=s3Z81Sgjwac,college application timeline guide,how to get admission in fast university|fast university guide|how to get admission in fast university lahore|how to get admission in fast university karachi|2024,"In this video, we will discuss everything you need to know about applying to FAST University in 2024. We will cover the admission process, degrees offered, fee structure, infrastructure, scholarships ",1030,how to get admission in fast university😯 2024| fast university guide 2024 #lahore #fastuniversity
YouTube,fx9wpiFqodg,Abhinav Kejriwal,UCUDuI7fbT6rlXQ_ro22RL3Q,How I Got Into Harvard and Stanford (you can too!),2024-04-27,38364,972,66,PT6M19S,https://youtube.com/watch?v=fx9wpiFqodg,I got into Harvard here's how,get into stanford 2024|get into harvard 2024|stanford indian students|ivy league mba|indian engineer mba,"Thinking of studying business at Harvard, Stanford, or any of the top business schools? Here’s how I did it. Before you start your business school journey, setting the right intention, having the righ",3250,How I Got Into Harvard and Stanford (you can too!)
YouTube,mNwx08OVoRE,The Career Counter,UC0446rGKtsHO4AYPAOPEWxQ,How to Write a High School Resume,2024-03-21,37932,245,15,PT13M28S,https://youtube.com/watch?v=mNwx08OVoRE,how to build college resume high school,resume|resumewriting|job search|highschool|highschoollife,"Create a professional, polished high school resume in minutes! 
High school resume template - DOWNLOAD TODAY:
https://thecareercounter.com/product/student-resume-template-package/

 Our step-by-step v",356,How to Write a High School Resume
YouTube,CTPcRy1AA5c,Elise Pham,UCQgwF5Od06EKCvhEh1tmQDw,How Admissions Officers Accept Applicants ✅,2025-01-04,35430,2158,11,PT46S,https://youtube.com/watch?v=CTPcRy1AA5c,college admissions consultant review,,"Admission officers will HATE me for revealing this🤫⬇️

**Disclaimer: The admissions process is different for every school. This is a general framework many colleges follow.**

After submitting your ap",714000,How Admissions Officers Accept Applicants ✅
YouTube,9Y8NXC8CSJ8,Vivek NISER | SciAstra,UCkf5qWO4oNXfrrAWOsNHbmw,"Get into Harvard, Stanford Even After 12th....Here&#39;s How",2025-09-13,33892,1064,64,PT22S,https://youtube.com/watch?v=9Y8NXC8CSJ8,I got into Harvard here's how,Olympiad|Olympiad preparation|NSE|NSEP|INMO,"Get into Harvard, Stanford Even After 12th....Here's How

#olympiad #nse #studytips #education #student",331000,"Get into Harvard, Stanford Even After 12th....Here&#39;s How"
YouTube,rUaVLPuBnzs,Unlearn With Ajmal,UCWHZpaJy4BFGbMOduRDNvVg,How to get into Harvard University? ! Click here if you need motivation in life ! | Hanan Fathima,2025-08-14,33835,834,147,PT53M26S,https://youtube.com/watch?v=rUaVLPuBnzs,I got into Harvard here's how,education|entrance|JEE|NEET|IIT,"After completing her MS from IISER Berhampur - Hanan Fathima is flying to Harvard for her fully funded PhD. Here is the extra ordinary journey which can inspire many of us..

For more details on XandY",112000,How to get into Harvard University? ! Click here if you need motivation in life ! | Hanan Fathima
YouTube,prTo1nFz8Hk,World EdX - Study Abroad,UCiMCRP64qNnPBGNy61ht51g,"Imperial College London Review 2024 | Courses, QS Ranking, Placement",2024-07-01,33456,797,15,PT56S,https://youtube.com/watch?v=prTo1nFz8Hk,college admissions consultant review,,#worldedx #imperialCollegeLondon #StudyAbroad,5770,"Imperial College London Review 2024 | Courses, QS Ranking, Placement"
